   116.0000     0.0099     0.0044
   117.0000     0.0152     0.0043
   118.0000     0.0275     0.0041
   119.0000     0.0300     0.0040
   120.0000     0.0294     0.0038
   121.0000     0.0317     0.0037
   122.0000     0.0248     0.0036
   123.0000     0.0178     0.0035
   124.0000     0.0106     0.0034
   125.0000     0.0337     0.0033
   126.0000     0.0595     0.0032
   127.0000     0.0594     0.0031
   128.0000     0.0341     0.0030
   129.0000     0.0065     0.0029
   130.0000     0.0089     0.0029
   131.0000     0.0148     0.0028
   132.0000     0.0311     0.0027
   133.0000     0.0360     0.0026
   134.0000     0.0284     0.0026
   135.0000     0.0312     0.0025
   136.0000     0.0440     0.0024
   137.0000     0.0513     0.0024
   138.0000     0.0512     0.0023
   139.0000     0.0495     0.0023
   140.0000     0.0447     0.0022
   141.0000     0.0353     0.0022
   142.0000     0.0268     0.0021
   143.0000     0.0135     0.0021
   144.0000     0.0230     0.0020
   145.0000     0.0435     0.0020
   146.0000     0.0451     0.0019
   147.0000     0.0314     0.0019
   148.0000     0.0187     0.0018
   149.0000     0.0194     0.0018
   150.0000     0.0258     0.0018
   151.0000     0.0284     0.0017
   152.0000     0.0319     0.0017
   153.0000     0.0366     0.0016
   154.0000     0.0410     0.0016
   155.0000     0.0616     0.0016
   156.0000     0.0804     0.0015
   157.0000     0.0714     0.0015
   158.0000     0.0404     0.0015
   159.0000     0.0396     0.0015
   160.0000     0.0493     0.0014
   161.0000     0.0330     0.0014
   162.0000     0.0408     0.0014
   163.0000     0.0594     0.0014
   164.0000     0.0503     0.0013
   165.0000     0.0390     0.0013
   166.0000     0.0501     0.0013
   167.0000     0.0531     0.0013
   168.0000     0.0403     0.0012
   169.0000     0.0248     0.0012
   170.0000     0.0174     0.0012
   171.0000     0.0136     0.0012
   172.0000     0.0187     0.0011
   173.0000     0.0330     0.0011
   174.0000     0.0517     0.0011
   175.0000     0.0541     0.0011
   176.0000     0.0397     0.0011
   177.0000     0.0291     0.0011
   178.0000     0.0235     0.0010
   179.0000     0.0139     0.0010
   180.0000     0.0074     0.0010
   181.0000     0.0219     0.0010
   182.0000     0.0329     0.0010
   183.0000     0.0234     0.0010
   184.0000     0.0176     0.0009
   185.0000     0.0340     0.0009
   186.0000     0.0280     0.0009
   187.0000     0.0260     0.0009
   188.0000     0.0337     0.0009
   189.0000     0.0315     0.0009
   190.0000     0.0458     0.0009
   191.0000     0.0516     0.0008
   192.0000     0.0422     0.0008
   193.0000     0.0474     0.0008
   194.0000     0.0432     0.0008
   195.0000     0.0205     0.0008
   196.0000     0.0052     0.0008
   197.0000     0.0038     0.0008
   198.0000     0.0208     0.0008
   199.0000     0.0372     0.0008
   200.0000     0.0481     0.0007
   201.0000     0.0536     0.0007
   202.0000     0.0532     0.0007
   203.0000     0.0542     0.0007
   204.0000     0.0580     0.0007
   205.0000     0.0606     0.0007
   206.0000     0.0596     0.0007
   207.0000     0.0610     0.0007
   208.0000     0.0629     0.0007
   209.0000     0.0456     0.0007
   210.0000     0.0266     0.0007
   211.0000     0.0397     0.0006
   212.0000     0.0457     0.0006
   213.0000     0.0356     0.0006
   214.0000     0.0193     0.0006
   215.0000     0.0223     0.0006
   216.0000     0.0327     0.0006
   217.0000     0.0450     0.0006
   218.0000     0.0616     0.0006
   219.0000     0.0684     0.0006
   220.0000     0.0589     0.0006
   221.0000     0.0405     0.0006
   222.0000     0.0279     0.0006
   223.0000     0.0202     0.0006
   224.0000     0.0058     0.0005
   225.0000     0.0101     0.0005
   226.0000     0.0156     0.0005
   227.0000     0.0073     0.0005
   228.0000     0.0148     0.0005
   229.0000     0.0306     0.0005
   230.0000     0.0309     0.0005
   231.0000     0.0204     0.0005
   232.0000     0.0269     0.0005
   233.0000     0.0250     0.0005
   234.0000     0.0116     0.0005
   235.0000     0.0185     0.0005
   236.0000     0.0138     0.0005
   237.0000     0.0129     0.0005
   238.0000     0.0311     0.0005
   239.0000     0.0299     0.0005
   240.0000     0.0046     0.0005
   241.0000     0.0297     0.0005
   242.0000     0.0511     0.0004
   243.0000     0.0518     0.0004
   244.0000     0.0392     0.0004
   245.0000     0.0249     0.0004
   246.0000     0.0269     0.0004
   247.0000     0.0361     0.0004
   248.0000     0.0284     0.0004
   249.0000     0.0201     0.0004
   250.0000     0.0366     0.0004
   251.0000     0.0351     0.0004
   252.0000     0.0155     0.0004
   253.0000     0.0237     0.0004
   254.0000     0.0327     0.0004
   255.0000     0.0268     0.0004
